"PRODUCERSOURCECD","ytd_pretax_income","ytd_tax","income_year"
"AG016798",6475280.00,323764.00,2016
"AG016799",20547856.00,1027392.00,2016
"AG016800",7159058.00,357952.00,2016
"AG016802",13369350.00,668467.00,2016
"AG016804",6680740.00,334036.00,2016
"AG016805",58084430.00,2904220.00,2016
"AG016806",1214206.00,60709.00,2016
"AG016807",17535671.00,876782.00,2016
"AG016809",6935102.00,346755.00,2016
"AG016812",17724354.00,886217.00,2016
"AG016813",8948960.00,447448.00,2016
"AG016817",12456964.00,622848.00,2016
"AG016822",3881610.00,194080.00,2016
"AG016823",4135380.00,206769.00,2016
"AG016824",10829260.00,541463.00,2016
"AG016826",15821368.00,791067.00,2016
"AG016827",5458560.00,272928.00,2016
"AG016831",7837628.00,391881.00,2016
"AG016833",35394890.00,1769744.00,2016
"AG016835",2678610.00,133930.00,2016
"AG016840",5012982.00,250649.00,2016
"AG016842",6465050.00,323252.00,2016
"AG016844",12212030.00,610601.00,2016
"AG016845",6314885.00,315744.00,2016
"AG016846",9122218.00,456110.00,2016
"AG016848",29283075.00,1464153.00,2016
"AG016849",26015704.00,1300785.00,2016
"AG016851",6469780.00,323489.00,2016
"AG016852",10775400.00,538770.00,2016
"AG016853",17522200.00,876110.00,2016
"AG016855",3822750.00,191137.00,2016
"AG016858",54726494.00,2736323.00,2016
"AG016862",50634820.00,2531740.00,2016
"AG016863",40630000.00,2031500.00,2016
"AG016869",4168897.00,208444.00,2016
"AG016872",29164510.00,1458225.00,2016
"AG016873",6614630.00,330731.00,2016
"AG016875",12372530.00,618626.00,2016
"AG016878",3552440.00,177622.00,2016
"AG016879",3557390.00,177869.00,2016
"AG016882",45645843.00,2282291.00,2016
"AG016884",5834170.00,291708.00,2016
"AG016888",14329260.00,716463.00,2016
"AG016889",7620230.00,381011.00,2016
"AG016890",7919250.00,395962.00,2016
"AG016892",4206190.00,210309.00,2016
"AG016897",30779199.00,1538959.00,2016
"AG016898",3732760.00,186638.00,2016
"AG016901",5464580.00,273229.00,2016
"AG016905",33048052.00,1652402.00,2016
"AG016906",10393770.00,519688.00,2016
"AG016907",2887530.00,144376.00,2016
"AG016908",12908580.00,645429.00,2016
"AG016909",17881270.00,894063.00,2016
"AG016915",90410256.00,4520512.00,2016
"AG016917",18576840.00,928842.00,2016
"AG016918",20928258.00,1046412.00,2016
"AG016920",75634921.00,3781745.00,2016
"AG016921",5314104.00,265705.00,2016
"AG016922",14218290.00,710914.00,2016
"AG016923",17298120.00,864905.00,2016
"AG016931",7348180.00,367408.00,2016
"AG016934",4769490.00,238474.00,2016
"AG016936",13012310.00,650615.00,2016
"AG016937",23568585.00,1178429.00,2016
"AG016939",6027067.00,301353.00,2016
"AG016940",1328530.00,66426.00,2016
"AG016941",28731326.00,1436566.00,2016
"AG016942",63993477.00,3199673.00,2016
"AG016944",5526602.00,276329.00,2016
"AG016946",3378870.00,168943.00,2016
"AG016947",3904800.00,195240.00,2016
"AG016950",5839750.00,291987.00,2016
"AG016953",4332500.00,216625.00,2016
"AG016955",13509140.00,675457.00,2016
"AG016957",5555560.00,277778.00,2016
"AG016959",14155030.00,707751.00,2016
"AG016960",4681060.00,234053.00,2016
"AG016962",6730540.00,336527.00,2016
"AG016966",4300260.00,215013.00,2016
"AG016967",6739250.00,336962.00,2016
"AG016970",19732700.00,986635.00,2016
"AG016971",17849160.00,892457.00,2016
"AG016974",5617940.00,280897.00,2016
"AG016975",6118370.00,305918.00,2016
"AG016976",5070820.00,253541.00,2016
"AG016977",6583530.00,329176.00,2016
"AG016979",5384680.00,269234.00,2016
"AG016981",5953270.00,297663.00,2016
"AG016982",5616420.00,280821.00,2016
"AG016983",13281140.00,664057.00,2016
"AG016984",11024960.00,551248.00,2016
"AG016985",15131300.00,756565.00,2016
"AG016986",4878750.00,243937.00,2016
"AG016987",17665380.00,883269.00,2016
"AG016988",3786015.00,189300.00,2016
"AG016990",37530983.00,1876548.00,2016
"AG016993",138013110.00,6900655.00,2016
"AG016997",22858380.00,1142918.00,2016
"AG016999",6064930.00,303246.00,2016
"AG017000",7921360.00,396068.00,2016
"AG017001",6120970.00,306048.00,2016
"AG017002",29638759.00,1481937.00,2016
"AG017003",12652122.00,632606.00,2016
"AG017004",15282862.00,764143.00,2016
"AG017007",1208787.00,60439.00,2016
"AG017008",14679495.00,733974.00,2016
"AG017009",573216.00,28660.00,2016
"AG017010",22863972.00,1143198.00,2016
"AG017012",10096610.00,504830.00,2016
"AG017013",18367822.00,918391.00,2016
"AG017014",47473730.00,2373686.00,2016
"AG017015",15334351.00,766717.00,2016
"AG017016",14465956.00,723297.00,2016
"AG017017",5877160.00,293858.00,2016
"AG017018",5638666.00,281933.00,2016
"AG017019",5659400.00,282970.00,2016
"AG017021",5517400.00,275870.00,2016
"AG017022",19459520.00,972976.00,2016
"AG017024",7551400.00,377570.00,2016
"AG017025",22665750.00,1133287.00,2016
"AG017026",8372640.00,418632.00,2016
"AG017027",11507100.00,575355.00,2016
"AG017028",11142440.00,557122.00,2016
"AG017029",5863960.00,293198.00,2016
"AG017030",3845850.00,192292.00,2016
"AG017031",5866900.00,293345.00,2016
"AG017033",5835130.00,291756.00,2016
"AG017034",17041442.00,852071.00,2016
"AG017035",3655600.00,182780.00,2016
"AG017036",10088630.00,504431.00,2016
"AG017038",19869200.00,993460.00,2016
"AG017042",5916970.00,295848.00,2016
"AG017043",13542670.00,677133.00,2016
"AG017045",2403000.00,120150.00,2016
"AG017046",5840210.00,292010.00,2016
"AG017047",3784510.00,189225.00,2016
"AG017048",6429640.00,321482.00,2016
"AG017050",4007510.00,200375.00,2016
"AG017051",17523693.00,876184.00,2016
"AG017052",3757390.00,187869.00,2016
"AG017054",4792360.00,239618.00,2016
"AG017055",18824875.00,941243.00,2016
"AG017057",6995800.00,349790.00,2016
"AG017058",10667113.00,533355.00,2016
"AG017059",8030680.00,401534.00,2016
"AG017060",30292638.00,1514631.00,2016
"AG017061",10506220.00,525311.00,2016
"AG017062",18887931.00,944396.00,2016
"AG017063",31118190.00,1555909.00,2016
"AG017064",13610400.00,680520.00,2016
"AG017065",11132995.00,556649.00,2016
"AG017066",12551080.00,627554.00,2016
"AG017067",6190540.00,309526.00,2016
"AG017068",12877060.00,643853.00,2016
"AG017069",5122600.00,256130.00,2016
"AG017070",9308250.00,465412.00,2016
"AG017071",5855100.00,292755.00,2016
"AG017072",6304000.00,315200.00,2016
"AG017073",16181106.00,809055.00,2016
"AG017074",11947570.00,597378.00,2016
"AG017075",3961120.00,198056.00,2016
"AG017076",7357680.00,367884.00,2016
"AG017077",11613730.00,580686.00,2016
"AG017078",6501820.00,325091.00,2016
"AG017079",2914600.00,145730.00,2016
"AG017080",8706640.00,435332.00,2016
"AG017084",878470.00,43923.00,2016
"AG017086",13519680.00,675984.00,2016
"AG017087",16262410.00,813120.00,2016
"AG017089",10633270.00,531663.00,2016
"AG017090",19301551.00,965076.00,2016
"AG017091",7030120.00,351506.00,2016
"AG017092",3295070.00,164753.00,2016
"AG017093",6878120.00,343906.00,2016
"AG017094",7030120.00,351506.00,2016
"AG017096",4891000.00,244550.00,2016
"AG017098",3415300.00,170765.00,2016
"AG017099",7608740.00,380437.00,2016
"AG017100",17994550.00,899727.00,2016
"AG017101",3307200.00,165360.00,2016
"AG017102",9654580.00,482729.00,2016
"AG017103",5958580.00,297929.00,2016
"AG017104",7409000.00,370450.00,2016
"AG017105",17720090.00,886004.00,2016
"AG017111",7584040.00,379202.00,2016
"AG017114",10143760.00,507188.00,2016
"AG017119",5453300.00,272665.00,2016
"AG017120",18383200.00,919160.00,2016
"AG017122",4205400.00,210270.00,2016
"AG017123",3718900.00,185945.00,2016
"AG017124",9626260.00,481313.00,2016
"AG017125",7347700.00,367385.00,2016
"AG017126",33339910.00,1666995.00,2016
"AG017127",2720910.00,136045.00,2016
"AG017129",3463390.00,173169.00,2016
"AG017131",5742700.00,287135.00,2016
"AG017136",534630.00,26731.00,2016
"AG017137",3954190.00,197709.00,2016
"AG017138",4766100.00,238305.00,2016
"AG017140",15857640.00,792882.00,2016
"AG017141",5570950.00,278547.00,2016
"AG017142",5464200.00,273210.00,2016
"AG017145",25093870.00,1254693.00,2016
"AG017146",6147100.00,307355.00,2016
"AG017147",1600000.00,80000.00,2016
"AG017149",12164320.00,608216.00,2016
"AG017150",11198941.00,559947.00,2016
"AG017151",17568862.00,878442.00,2016
"AG017152",16013445.00,800672.00,2016
"AG017153",4132500.00,206625.00,2016
"AG017154",644428.00,32221.00,2016
"AG017157",21553242.00,1077661.00,2016
"AG017158",5892940.00,294647.00,2016
"AG017159",4266870.00,213343.00,2016
"AG017160",3882921.00,194146.00,2016
"AG017161",6101110.00,305055.00,2016
"AG017162",13092070.00,654603.00,2016
"AG017163",3278400.00,163920.00,2016
"AG017164",5898550.00,294927.00,2016
"AG017166",9115720.00,455785.00,2016
"AG017167",5824130.00,291206.00,2016
"AG017169",6244100.00,312205.00,2016
"AG017170",3688090.00,184404.00,2016
"AG017172",5898220.00,294911.00,2016
"AG017175",5499550.00,274977.00,2016
"AG017176",9371500.00,468575.00,2016
"AG017177",3478500.00,173925.00,2016
"AG017180",2592600.00,129630.00,2016
"AG017181",14930220.00,746511.00,2016
"AG017182",3724100.00,186205.00,2016
"AG017184",13774794.00,688739.00,2016
"AG017187",5753200.00,287660.00,2016
"AG017188",4855560.00,242778.00,2016
"AG017189",16581910.00,829095.00,2016
"AG017191",9064930.00,453246.00,2016
"AG017194",4534600.00,226730.00,2016
"AG017200",6143650.00,307182.00,2016
"AG017201",3742330.00,187116.00,2016
"AG017202",5919160.00,295958.00,2016
"AG017203",3358620.00,167931.00,2016
"AG017204",5074730.00,253736.00,2016
"AG017208",9633680.00,481684.00,2016
"AG017210",11727259.00,586362.00,2016
"AG017214",18247290.00,912364.00,2016
"AG017216",85902558.00,4295127.00,2016
"AG017217",13788031.00,689401.00,2016
"AG017218",22996468.00,1149823.00,2016
"AG017219",6196190.00,309809.00,2016
"AG017220",10216517.00,510825.00,2016
"AG017221",7612700.00,380635.00,2016
"AG017222",7850800.00,392540.00,2016
"AG017223",5496700.00,274835.00,2016
"AG017224",62072620.00,3103631.00,2016
"AG017225",58816060.00,2940803.00,2016
"AG017226",14681740.00,734087.00,2016
"AG017227",24534157.00,1226707.00,2016
"AG017230",14741150.00,737057.00,2016
"AG017232",3679500.00,183975.00,2016
"AG017239",8402880.00,420144.00,2016
"AG017240",573216.00,28660.00,2016
"AG017242",3771790.00,188589.00,2016
"AG017243",16014352.00,800716.00,2016
"AG017244",4200000.00,210000.00,2016
"AG017246",3715810.00,185790.00,2016
"AG017247",17571800.00,878590.00,2016
"AG017248",5866240.00,293312.00,2016
"AG017250",21983355.00,1099167.00,2016
"AG017252",4203600.00,210180.00,2016
"AG017254",18350383.00,917519.00,2016
"AG017256",13761360.00,688068.00,2016
"AG017257",9066020.00,453301.00,2016
"AG017258",2939610.00,146980.00,2016
"AG017259",22418540.00,1120927.00,2016
"AG017262",2532970.00,126648.00,2016
"AG017264",3412900.00,170645.00,2016
"AG017265",5907520.00,295376.00,2016
"AG017266",8315140.00,415757.00,2016
"AG017267",6058870.00,302943.00,2016
"AG017274",6927190.00,346359.00,2016
"AG017277",4880460.00,244023.00,2016
"AG017278",7921310.00,396065.00,2016
"AG017279",2404650.00,120232.00,2016
"AG017281",58869620.00,2943481.00,2016
"AG017282",13081840.00,654092.00,2016
"AG017283",6287800.00,314390.00,2016
"AG017286",7185880.00,359294.00,2016
"AG017288",4550230.00,227511.00,2016
"AG017291",13869130.00,693456.00,2016
"AG017292",5470900.00,273545.00,2016
"AG017293",11671160.00,583558.00,2016
"AG017294",8144590.00,407229.00,2016
"AG017295",3205650.00,160282.00,2016
"AG017297",14106370.00,705318.00,2016
"AG017298",14890100.00,744505.00,2016
"AG017299",2414400.00,120720.00,2016
"AG017300",4321020.00,216051.00,2016
"AG017302",5553800.00,277690.00,2016
"AG017303",4535400.00,226770.00,2016
"AG017304",6002270.00,300113.00,2016
"AG017305",13719350.00,685967.00,2016
"AG017306",8342900.00,417145.00,2016
"AG017307",29266989.00,1463349.00,2016
"AG017309",50880616.00,2544030.00,2016
"AG017310",102687168.00,5134357.00,2016
"AG017311",37693898.00,1884694.00,2016
"AG017312",62295379.00,3114768.00,2016
"AG017313",1336026.00,66801.00,2016
"AG017315",3734763.00,186738.00,2016
"AG017316",38953150.00,1947657.00,2016
"AG017317",77516330.00,3875816.00,2016
"AG017318",12133293.00,606664.00,2016
"AG017320",10599790.00,529989.00,2016
"AG017321",28162565.00,1408127.00,2016
"AG017322",40564886.00,2028243.00,2016
"AG017324",15118424.00,755920.00,2016
"AG017326",7108895.00,355444.00,2016
"AG017327",2739960.00,136998.00,2016
"AG017330",10465170.00,523258.00,2016
"AG017331",7540240.00,377012.00,2016
"AG017332",3653830.00,182691.00,2016
"AG017333",3730390.00,186519.00,2016
"AG017335",3680830.00,184041.00,2016
"AG017336",7606900.00,380345.00,2016
"AG017338",7723950.00,386197.00,2016
"AG017340",10423470.00,521173.00,2016
"AG017341",8277000.00,413850.00,2016
"AG017344",4407100.00,220355.00,2016
"AG017345",6594100.00,329704.00,2016
"AG017346",3685120.00,184256.00,2016
"AG017348",2658120.00,132906.00,2016
"AG017349",28030860.00,1401543.00,2016
"AG017350",6065610.00,303280.00,2016
"AG017351",32585000.00,1629250.00,2016
"AG017352",5896390.00,294819.00,2016
"AG017353",8761650.00,438082.00,2016
"AG017354",16966200.00,848310.00,2016
"AG017355",24121380.00,1206069.00,2016
"AG017357",10797120.00,539855.00,2016
"AG017362",11339400.00,566970.00,2016
"AG017363",9472100.00,473605.00,2016
"AG017366",5511700.00,275585.00,2016
"AG017368",10071910.00,503595.00,2016
"AG017370",6856600.00,342830.00,2016
"AG017371",11424130.00,571206.00,2016
"AG017374",5456800.00,272840.00,2016
"AG017377",14816200.00,740810.00,2016
"AG017380",5796100.00,289805.00,2016
"AG017381",28308911.00,1415445.00,2016
"AG017382",16067212.00,803360.00,2016
"AG017387",57953550.00,2897677.00,2016
"AG017394",13121960.00,656097.00,2016
"AG017396",5397700.00,269885.00,2016
"AG017397",4147900.00,207395.00,2016
"AG017401",25537336.00,1276866.00,2016
"AG017402",5279660.00,263983.00,2016
"AG017403",3615930.00,180796.00,2016
"AG017404",6367160.00,318358.00,2016
"AG017406",28155080.00,1407754.00,2016
"AG017408",4214700.00,210735.00,2016
"AG017410",28272770.00,1413638.00,2016
"AG017411",7212300.00,360615.00,2016
"AG017412",7719040.00,385952.00,2016
"AG017413",5626600.00,281330.00,2016
"AG017414",17460044.00,873001.00,2016
"AG017417",11195434.00,559771.00,2016
"AG017418",9958000.00,497900.00,2016
"AG017421",9969310.00,498465.00,2016
"AG017424",2641680.00,132084.00,2016
"AG017427",5869560.00,293478.00,2016
"AG017428",3863080.00,193154.00,2016
"AG017429",82232920.00,4111645.00,2016
"AG017432",1092630.00,54631.00,2016
"AG017433",897710.00,44885.00,2016
"AG017436",5340520.00,267026.00,2016
"AG017438",4609800.00,230490.00,2016
"AG017439",40794630.00,2039731.00,2016
"AG017440",7829440.00,391472.00,2016
"AG017442",20684015.00,1034199.00,2016
"AG017444",11189630.00,559481.00,2016
"AG017445",13777580.00,688879.00,2016
"AG017446",5516210.00,275810.00,2016
"AG017448",13949620.00,697481.00,2016
"AG017451",10310920.00,515546.00,2016
"AG017453",9346960.00,467348.00,2016
"AG017454",14375690.00,718784.00,2016
"AG017459",1843801.00,92189.00,2016
"AG017463",14199210.00,709960.00,2016
"AG017464",16107759.00,805387.00,2016
"AG017471",10756870.00,537843.00,2016
"AG017477",26263802.00,1313189.00,2016
"AG017487",6839920.00,341996.00,2016
"AG017494",5785170.00,289258.00,2016
"AG017499",5601700.00,280085.00,2016
"AG017505",7236720.00,361836.00,2016
"AG017507",1519980.00,75999.00,2016
"AG017508",27667569.00,1383378.00,2016
"AG017510",6210280.00,310514.00,2016
"AG017513",6735520.00,336776.00,2016
"AG017514",17992412.00,899620.00,2016
"AG017517",12280060.00,614003.00,2016
"AG017518",10492930.00,524646.00,2016
"AG017521",3428150.00,171407.00,2016
"AG017522",5865610.00,293280.00,2016
"AG017525",6045210.00,302260.00,2016
"AG017526",6047110.00,302355.00,2016
"AG017527",2751410.00,137570.00,2016
"AG017530",6406210.00,320310.00,2016
"AG017532",6117640.00,305882.00,2016
"AG017534",6056710.00,302835.00,2016
"AG017535",12729330.00,636466.00,2016
"AG017536",6260890.00,313044.00,2016
"AG017537",5278920.00,263946.00,2016
"AG017544",5570800.00,278540.00,2016
"AG017547",1941600.00,97080.00,2016
"AG017548",11528400.00,576420.00,2016
"AG017549",10913100.00,545655.00,2016
"AG017550",37239604.00,1861980.00,2016
"AG017553",2629500.00,131475.00,2016
"AG017554",5680910.00,284045.00,2016
"AG017558",18038947.00,901947.00,2016
"AG017559",16660800.00,833040.00,2016
"AG017562",3906100.00,195305.00,2016
"AG017566",11499020.00,574951.00,2016
"AG017568",6461700.00,323085.00,2016
"AG017570",4254540.00,212727.00,2016
"AG017571",34011710.00,1700585.00,2016
"AG017572",7982650.00,399132.00,2016
"AG017573",3419400.00,170970.00,2016
"AG017575",6209800.00,310490.00,2016
"AG017576",11459040.00,572952.00,2016
"AG017578",7909400.00,395470.00,2016
"AG017582",5689300.00,284465.00,2016
"AG017584",5539300.00,276965.00,2016
"AG017588",9015730.00,450786.00,2016
"AG017590",8182760.00,409138.00,2016
"AG017592",1562649.00,78131.00,2016
"AG017593",11381829.00,569091.00,2016
"AG017594",1180275.00,59013.00,2016
"AG017595",15267503.00,763374.00,2016
"AG017597",20793205.00,1039659.00,2016
"AG017598",22933751.00,1146686.00,2016
"AG017599",5121060.00,256053.00,2016
"AG017600",28472231.00,1423611.00,2016
"AG017601",18526644.00,926331.00,2016
"AG017603",42605934.00,2130295.00,2016
"AG017604",15325933.00,766295.00,2016
"AG017608",9524250.00,476212.00,2016
"AG017609",6862540.00,343127.00,2016
"AG017616",3601590.00,180079.00,2016
"AG017617",5307770.00,265388.00,2016
"AG017619",13606880.00,680344.00,2016
"AG017620",5667020.00,283351.00,2016
"AG017623",6285740.00,314287.00,2016
"AG017626",4340950.00,217047.00,2016
"AG017627",15119360.00,755968.00,2016
"AG017628",5898800.00,294940.00,2016
"AG017629",3972340.00,198617.00,2016
"AG017631",4014250.00,200712.00,2016
"AG017632",4315300.00,215765.00,2016
"AG017634",24033613.00,1201680.00,2016
"AG017635",2728200.00,136410.00,2016
"AG017638",4014250.00,200712.00,2016
"AG017639",6959380.00,347969.00,2016
"AG017641",5800510.00,290025.00,2016
"AG017642",8237640.00,411882.00,2016
"AG017643",15302150.00,765107.00,2016
"AG017644",2838030.00,141901.00,2016
"AG017650",6257940.00,312897.00,2016
"AG017652",10029820.00,501491.00,2016
"AG017653",65990535.00,3299526.00,2016
"AG017655",15210902.00,760545.00,2016
"AG017658",26357970.00,1317898.00,2016
"AG017659",10134080.00,506704.00,2016
"AG017660",54212522.00,2710625.00,2016
"AG017661",5761260.00,288063.00,2016
"AG017662",17246314.00,862315.00,2016
"AG017663",8084140.00,404207.00,2016
"AG017664",16518113.00,825905.00,2016
"AG017666",6898640.00,344932.00,2016
"AG017668",6068970.00,303448.00,2016
"AG017669",15913480.00,795674.00,2016
"AG017673",2283500.00,114175.00,2016
"AG017674",17519930.00,875996.00,2016
"AG017675",3808390.00,190419.00,2016
"AG017676",45079650.00,2253982.00,2016
"AG017678",32344740.00,1617237.00,2016
"AG017680",5473600.00,273680.00,2016
"AG017681",9687100.00,484355.00,2016
"AG017682",8762840.00,438142.00,2016
"AG017683",7181800.00,359090.00,2016
"AG017686",2690620.00,134531.00,2016
"AG017687",4813900.00,240695.00,2016
"AG017688",1664239.00,83211.00,2016
"AG017690",9124950.00,456247.00,2016
"AG017691",3573490.00,178674.00,2016
"AG017696",9972680.00,498634.00,2016
"AG017697",7285360.00,364268.00,2016
"AG017699",6291860.00,314593.00,2016
"AG017700",12482043.00,624101.00,2016
"AG017704",11602220.00,580111.00,2016
"AG017707",3762460.00,188123.00,2016
"AG017708",11259430.00,562971.00,2016
"AG017712",10531280.00,526564.00,2016
"AG017713",12093750.00,604687.00,2016
"AG017714",5241300.00,262065.00,2016
"AG017715",3732760.00,186638.00,2016
"AG017717",9963450.00,498172.00,2016
"AG017722",4249650.00,212482.00,2016
"AG017723",5132120.00,256606.00,2016
"AG017725",5861590.00,293079.00,2016
"AG017726",10621170.00,531058.00,2016
"AG017728",2772280.00,138614.00,2016
"AG017729",11218200.00,560910.00,2016
"AG017732",3806440.00,190322.00,2016
"AG017734",6543130.00,327156.00,2016
"AG017737",5940410.00,297020.00,2016
"AG017739",4600620.00,230031.00,2016
"AG017743",2703390.00,135169.00,2016
"AG017745",12852280.00,642614.00,2016
"AG017746",22226060.00,1111303.00,2016
"AG017749",6262440.00,313122.00,2016
"AG017750",15369556.00,768477.00,2016
"AG017752",6010700.00,300535.00,2016
"AG017753",11155115.00,557754.00,2016
"AG017755",5122400.00,256120.00,2016
"AG017760",9884920.00,494246.00,2016
"AG017761",10361017.00,518050.00,2016
"AG017762",10641090.00,532054.00,2016
"AG017763",6530080.00,326504.00,2016
"AG017768",3589650.00,179482.00,2016
"AG017770",3587130.00,179356.00,2016
"AG017772",6030610.00,301530.00,2016
"AG017773",1174344.00,58717.00,2016
"AG017774",21776914.00,1088845.00,2016
"AG017775",23245826.00,1162290.00,2016
"AG017776",601128.00,30056.00,2016
"AG017777",11424286.00,571214.00,2016
"AG017778",7786280.00,389314.00,2016
"AG017781",6123380.00,306169.00,2016
"AG017782",10488440.00,524422.00,2016
"AG017783",8834950.00,441747.00,2016
"AG017788",8738380.00,436919.00,2016
"AG017790",3626130.00,181306.00,2016
"AG017791",17779230.00,888961.00,2016
"AG017792",14679610.00,733980.00,2016
"AG017795",5958550.00,297927.00,2016
"AG017798",17148080.00,857404.00,2016
"AG017800",6514720.00,325736.00,2016
"AG017809",3708010.00,185400.00,2016
"AG017810",14110950.00,705547.00,2016
"AG017812",6083350.00,304167.00,2016
"AG017816",2665110.00,133255.00,2016
"AG017817",15468100.00,773404.00,2016
"AG017818",43327010.00,2166350.00,2016
"AG017820",3553350.00,177667.00,2016
"AG017822",41322118.00,2066104.00,2016
"AG017824",3550740.00,177537.00,2016
"AG017825",3782787.00,189139.00,2016
"AG017826",4647850.00,232392.00,2016
"AG017827",9959740.00,497986.00,2016
"AG017828",27777110.00,1388854.00,2016
"AG017829",5968450.00,298422.00,2016
"AG017830",30877894.00,1543894.00,2016
"AG017831",14894660.00,744732.00,2016
"AG017832",36939072.00,1846953.00,2016
"AG017833",5168500.00,258425.00,2016
"AG017834",21050091.00,1052504.00,2016
"AG017836",3301185.00,165059.00,2016
"AG017837",6642720.00,332136.00,2016
"AG017838",3660220.00,183011.00,2016
"AG017841",13616905.00,680845.00,2016
"AG017842",6937360.00,346868.00,2016
"AG017843",4562350.00,228117.00,2016
"AG017844",6297530.00,314876.00,2016
"AG017845",28751810.00,1437590.00,2016
"AG017846",16918680.00,845934.00,2016
"AG017847",4347100.00,217355.00,2016
"AG017849",10088760.00,504438.00,2016
"AG017851",2834610.00,141730.00,2016
"AG017853",2699430.00,134971.00,2016
"AG017854",35108610.00,1755430.00,2016
"AG017857",15700370.00,785018.00,2016
"AG017858",4850800.00,242540.00,2016
"AG017860",21023540.00,1051177.00,2016
"AG017861",3817330.00,190866.00,2016
"AG017865",3649260.00,182463.00,2016
"AG017866",26158590.00,1307929.00,2016
"AG017868",6757370.00,337868.00,2016
"AG017874",2857280.00,142864.00,2016
"AG017876",9180780.00,459039.00,2016
"AG017879",12530275.00,626513.00,2016
"AG017881",6008960.00,300448.00,2016
"AG017882",15372418.00,768620.00,2016
"AG017883",14185968.00,709298.00,2016
"AG017884",2956950.00,147847.00,2016
"AG017887",18102950.00,905147.00,2016
"AG017888",4962450.00,248122.00,2016
"AG017893",23481634.00,1174081.00,2016
"AG017895",25451162.00,1272557.00,2016
"AG017896",13139500.00,656974.00,2016
"AG017897",14344670.00,717233.00,2016
"AG017898",19708750.00,985437.00,2016
"AG017900",20052700.00,1002635.00,2016
"AG017902",86246000.00,4312300.00,2016
"AG017903",3951550.00,197577.00,2016
"AG017904",50327600.00,2516380.00,2016
"AG017905",4000250.00,200012.00,2016
"AG017906",67060700.00,3353035.00,2016
"AG017907",22523280.00,1126164.00,2016
"AG017908",735205.00,36760.00,2016
"AG017909",23435500.00,1171775.00,2016
"AG017910",101382990.00,5069149.00,2016
"AG017911",22809500.00,1140475.00,2016
"AG017913",44633500.00,2231675.00,2016
"AG017914",7535820.00,376791.00,2016
"AG017915",83440420.00,4172021.00,2016
"AG017916",82829110.00,4141455.00,2016
"AG017917",13758830.00,687941.00,2016
"AG017918",30052314.00,1502615.00,2016
"AG017920",5904120.00,295206.00,2016
"AG017922",49223367.00,2461167.00,2016
"AG017923",3154000.00,157700.00,2016
"AG017924",3104400.00,155220.00,2016
"AG017926",95828629.00,4791430.00,2016
"AG017927",16153103.00,807655.00,2016
"AG017931",118954946.00,5947747.00,2016
"AG017932",3868000.00,193400.00,2016
"AG017933",47252430.00,2362621.00,2016
"AG017935",44156560.00,2207828.00,2016
"AG017936",45720060.00,2286003.00,2016
"AG017937",164941150.00,8247057.00,2016
"AG017938",3757510.00,187875.00,2016
"AG017939",43839110.00,2191955.00,2016
"AG017940",53069450.00,2653472.00,2016
"AG017941",3357550.00,167877.00,2016
"AG017942",6585880.00,329294.00,2016
"AG017943",47410830.00,2370541.00,2016
"AG017944",3725500.00,186275.00,2016
"AG017947",46515200.00,2325760.00,2016
"AG017949",115258460.00,5762923.00,2016
"AG017951",5080120.00,254006.00,2016
"AG017952",44049550.00,2202477.00,2016
"AG017953",6529160.00,326458.00,2016
"AG017955",43149020.00,2157451.00,2016
"AG017956",6278690.00,313934.00,2016
"AG017957",50591560.00,2529578.00,2016
"AG017958",11273330.00,563666.00,2016
"AG017959",43270570.00,2163528.00,2016
"AG017960",15649020.00,782451.00,2016
"AG017965",12732640.00,636632.00,2016
"AG017967",3225428.00,161271.00,2016
"AG017968",5607450.00,280372.00,2016
"AG017969",11679820.00,583991.00,2016
"AG017975",6846292.00,342314.00,2016
"AG017977",3374040.00,168702.00,2016
"AG017981",5847430.00,292371.00,2016
"AG017982",5943490.00,297174.00,2016
"AG017983",3864750.00,193237.00,2016
"AG017984",3739120.00,186956.00,2016
"AG017985",15684608.00,784230.00,2016
"AG017986",3600540.00,180027.00,2016
"AG017990",5302150.00,265107.00,2016
"AG017993",6416220.00,320811.00,2016
"AG018000",20991810.00,1049590.00,2016
"AG018001",17347685.00,867384.00,2016
"AG018002",7508700.00,375435.00,2016
"AG018003",3683260.00,184163.00,2016
"AG018011",3614400.00,180720.00,2016
"AG018013",85768068.00,4288403.00,2016
"AG018014",6645470.00,332273.00,2016
"AG018015",17992590.00,899629.00,2016
"AG018016",18149800.00,907490.00,2016
"AG018019",6123180.00,306159.00,2016
"AG018022",6661520.00,333076.00,2016
"AG018027",151747220.00,7587360.00,2016
"AG018028",6093660.00,304683.00,2016
"AG018029",10423640.00,521182.00,2016
"AG018030",6694280.00,334714.00,2016
"AG018032",4792270.00,239613.00,2016
"AG018033",6296390.00,314819.00,2016
"AG018034",14257220.00,712861.00,2016
"AG018039",3018070.00,150903.00,2016
"AG018043",27346620.00,1367331.00,2016
"AG018044",3827850.00,191392.00,2016
"AG018048",12338764.00,616937.00,2016
"AG018049",3152250.00,157612.00,2016
"AG018050",4739050.00,236952.00,2016
"AG018051",4630360.00,231518.00,2016
"AG018052",24111090.00,1205554.00,2016
"AG018056",3326000.00,166300.00,2016
"AG018057",5162190.00,258109.00,2016
