GRPPRODNSUMMBKSEQ,PRODNUNITCD,PRODNBASISCD,TRANSACTIONDT,PROCESSDT,PRODUCTSEQ,PRODUCTCD,PRODVERSION,PRODUCTORDER,ACCOUNTCD,PRODUCERCD,PRODUCERDESIGNCD,CHANNELTYPECD,ROOTAGENCYCD,PARENTAGENCYCD,PRODUCERBRANCHCD,PRODUCERSTATUSCD,SRCAGTCLASSIFICATIONCD,SRCAGTDESIGNCD,SRCAGTSTATUSCD,PRODNWEEK,PRODNMONTH,PRODNYEAR,PRODNGROUPCD,DESIGNGROUPCD,SRCPRODNGROUPCD,PRODNVALUE,SUPERVISORCD,SUPERVISORDESIGCD,TEAMCD,MONITORINGSTAFFCD,MONITORINGSTAFFDESIGNCD,MONITORINGSTAFFOFFICECD,MONITORINGGROUPCD,SRCAGTCHANNELCD,SRCAGTROOTAGENCYCD,SRCAGTPARENTAGENCYCD,SUPERVISORAGENTKEYCD,SUPERVISORDESIGNKEYCD,CREATEDBY,CREATEDDT,CREATEDAT,UPDATEDBY,UPDATEDDT,UPDATEDAT,ROWVERSION,PRODNSUMMSEQ,WEIGHTAGE
12539192,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,15100,IL,INHOUSE,2339,2339,2686,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,16788000,,,,6583,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559714617,100
12539906,ACKREFFYPFLCAN,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,5386,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,-15626000,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560086204,100
12511861,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,9603,IL,INHOUSE,2339,2339,2686,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,47416000,,,,6583,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559714860,100
12537746,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,2713,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,22993000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559707968,100
12537759,APE,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,2718,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,480000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708055,100
12537813,APE,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,27574,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,720000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708974,100
12537816,APE,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,2713,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,480000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559709012,100
12537911,APE,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,2708,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,1038000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710772,100
12538083,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,2708,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,121769000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559713441,100
12538086,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,2718,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,7131000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559713486,100
12538107,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,3137,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,24164000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559713866,100
12538180,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,27574,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,36628000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559714591,100
12538462,APE,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,3137,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,315000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559716973,100
12538500,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,2713,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,45815000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559717369,100
12538688,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,25543,IL,INHOUSE,2339,2339,27136,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,20371000,,,,25481,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559713393,100
12538721,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,27229,IL,INHOUSE,2339,2339,27136,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,8166000,,,,25481,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559717600,100
12538751,ACKFYPFLCAN,PREMIUM,2017-02-28,2017-02-28,701,WOP3,1,,,25572,IL,INHOUSE,2339,2339,27136,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,-1111000,,,,25481,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560085071,100
12511068,APE,PREMIUM,2017-02-17,2017-02-28,685,CIB1,1,,,2950,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,14115000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559716490,100
12511077,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,9265,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,30225000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559716716,100
12511136,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,2708,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,37581000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559717016,100
12511330,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,27229,IL,INHOUSE,2339,2339,27136,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,-21264000,,,,25481,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712513,100
12511457,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,25599,IL,INHOUSE,2339,2339,27144,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,10127000,,,,27469,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559716440,100
12511516,APE,PREMIUM,2017-01-12,2017-02-28,685,CIB1,1,,,31056,IL,INHOUSE,2339,2339,27151,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,9230000,,,,27470,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559709767,100
12511639,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,9913,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,15874000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710875,100
12511739,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,5254,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,12732000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559715265,100
12511814,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,15100,IL,INHOUSE,2339,2339,2686,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,19533000,,,,6583,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559711553,100
12511843,APE,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,15100,IL,INHOUSE,2339,2339,2686,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,540000,,,,6583,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559713137,100
12537762,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,2718,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,15844000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708060,100
12537765,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,9265,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,47943000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708068,100
12537874,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,2713,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,20286000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710197,100
12538131,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,2718,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,27409000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559714063,100
12538186,APE,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,27574,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,720000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559714603,100
12538287,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,3137,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,28726000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559715512,100
12538294,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,27574,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,30678000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559715559,100
12538306,APE,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,2713,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,508000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559715685,100
12538381,APE,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,2718,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,1920000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559716326,100
12538473,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,2708,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,37581000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559717016,100
12538627,APE,PREMIUM,2017-01-23,2017-02-28,685,CIB1,1,,,25572,IL,INHOUSE,2339,2339,27136,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,19843000,,,,25481,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708280,100
12538639,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,27229,IL,INHOUSE,2339,2339,27136,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,11493000,,,,25481,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559709029,100
12538694,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,25543,IL,INHOUSE,2339,2339,27136,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,10896000,,,,25481,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559714563,100
12538776,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,25599,IL,INHOUSE,2339,2339,27144,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,10870000,,,,27469,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559714655,100
12538825,APE,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,25492,IL,INHOUSE,2339,2339,27151,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,480000,,,,27470,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708238,100
12538873,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,30386,IL,INHOUSE,2339,2339,27153,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,-22558000,,,,27470,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712292,100
12538906,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,25714,IL,INHOUSE,2339,2339,27153,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,22989000,,,,27470,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559717303,100
12538969,APE,PREMIUM,2017-01-23,2017-02-28,685,CIB1,1,,,5254,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,25644000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710688,100
12538975,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,9913,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,-12578000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710874,100
12539138,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,9603,IL,INHOUSE,2339,2339,2686,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,13688000,,,,6583,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710516,100
12510537,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,2713,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,20286000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710197,100
12510548,APE,PREMIUM,2017-02-15,2017-02-28,685,CIB1,1,,,2708,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,25707000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710340,100
12510684,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,2718,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,39614000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712418,100
12510693,APE,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,3137,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,270000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712929,100
12510950,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,3137,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,28726000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559715512,100
12511074,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,2950,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,24499000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559716699,100
12511141,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,9265,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,8646000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559717074,100
12511336,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,27229,IL,INHOUSE,2339,2339,27136,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,8007000,,,,25481,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712580,100
12511472,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,25599,IL,INHOUSE,2339,2339,27144,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,7158000,,,,27469,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559717587,100
12511488,APE,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,25492,IL,INHOUSE,2339,2339,27151,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,480000,,,,27470,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708238,100
12511699,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,9913,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,8686000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559713454,100
12511825,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,15100,IL,INHOUSE,2339,2339,2686,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,25089000,,,,6583,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712884,100
12511858,APE,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,15100,IL,INHOUSE,2339,2339,2686,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,162000,,,,6583,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559714823,100
12537774,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,2718,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,33311000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708094,100
12537885,APE,PREMIUM,2017-02-15,2017-02-28,685,CIB1,1,,,2708,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,25707000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710340,100
12537932,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,2713,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,19467000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710943,100
12538036,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,9265,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,28612000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559713025,100
12538202,APE,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,27574,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,480000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559714676,100
12538206,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,2718,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,22628000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559714782,100
12538300,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,3137,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,20132000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559715626,100
12538481,APE,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,2713,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,480000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559717093,100
12538628,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,25572,IL,INHOUSE,2339,2339,27136,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,11815000,,,,25481,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708281,100
12538667,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,27229,IL,INHOUSE,2339,2339,27136,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,-21264000,,,,25481,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712513,100
12538703,APE,PREMIUM,2017-02-13,2017-02-28,685,CIB1,1,,,25543,IL,INHOUSE,2339,2339,27136,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,13984000,,,,25481,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559715632,100
12538791,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,25599,IL,INHOUSE,2339,2339,27144,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,10966000,,,,27469,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559715798,100
12538879,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,30386,IL,INHOUSE,2339,2339,27153,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,10698000,,,,27470,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559714156,100
12538909,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,25714,IL,INHOUSE,2339,2339,27153,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,10823000,,,,27470,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559717350,100
12538972,APE,PREMIUM,2017-02-24,2017-02-28,685,CIB1,1,,,5254,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,15356000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710744,100
12538976,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,9913,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,15874000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710875,100
12539127,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,15100,IL,INHOUSE,2339,2339,2686,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,39334000,,,,6583,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708696,100
12539180,APE,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,15100,IL,INHOUSE,2339,2339,2686,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,540000,,,,6583,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559713137,100
12539189,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,9603,IL,INHOUSE,2339,2339,2686,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,15208000,,,,6583,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559714528,100
12540398,ACKREFIPFLCAN,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,5386,BR,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BRTCB,,TOTCB,-1440000,3145,BK,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560089071,100
12587757,ACKREFFYPFLCAN,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,3145,BK,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,BKTCB,,BRTCB,-24273000,,,,,,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560296102,100
12507959,COMMTCBEED,PREMIUM,2017-02-28,2017-02-28,698,EDU4,1,,,8853,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,572250,8850,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559707850,100
12508015,COMBEXIW12,PREMIUM,2017-02-28,2017-02-28,676,WOP2,1,,,27389,TO,BANKSTAFF,27126,27126,,ACTIVE,,,,9,2,2017,TOEXI,,PERSONNEL,37650,27387,BR,,,,,,,,,27131,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708979,100
12508039,COMATCBF3,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,5219,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,222880,5215,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559707932,100
12508061,COMBEXIAHS,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,27372,TO,BANKSTAFF,27126,27126,,ACTIVE,,,,9,2,2017,TOEXI,,PERSONNEL,28600,27367,BR,,,,,,,,,27131,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710896,100
12508062,COMATCBEED,PREMIUM,2017-02-28,2017-02-28,675,CIR1,1,,,8853,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,152810,8850,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559707993,100
